"GSM1512142"	"GSM1512143"	"GSM1512144"	"GSM1512145"	"GSM1512146"	"GSM1512147"	"GSM1512148"	"GSM1512149"	"GSM1512150"	"GSM1512151"	"GSM1512152"	"GSM1512154"	"GSM1512177"	"GSM1512178"	"GSM1512179"	"GSM1512180"	"GSM1512181"	"GSM1512182"	"GSM1512183"	"GSM1512184"	"GSM1512191"	"GSM1512192"	"GSM1512296"	"GSM1512297"	"GSM1512298"	"GSM1512299"	"GSM1512312"	"GSM1512313"	"GSM1512314"	"GSM1512367"	"GSM1512368"	"GSM1512369"	"GSM1512370"	"GSM1512371"	"GSM1512372"	"GSM1512373"	"GSM1512374"	"GSM1512439"	"GSM1512441"	"GSM1512442"	"GSM1512443"	"GSM1512444"	"GSM1512463"	"GSM1512464"	"GSM1512465"	"GSM1512466"	"GSM1512478"	"GSM1512480"	"GSM1512481"	"GSM1512493"	"GSM1512502"	"GSM1512503"	"GSM1512510"	"GSM1512511"	"GSM1512512"	"GSM1512513"	"GSM1512514"	"GSM1512515"	"GSM1512516"	"GSM1512520"	"GSM1512521"	"GSM1512522"	"GSM1512523"	"GSM1512524"	"GSM1512528"	"GSM1512529"	"GSM1512536"	"GSM1512537"	"GSM1512539"	"GSM1512541"	"GSM1512582"	"GSM1512583"	"GSM1512585"	"GSM1512659"	"GSM1512660"	"GSM1512661"	"GSM1512662"	"GSM1512663"	"GSM1512664"	"GSM1512665"	"GSM1512666"	"GSM1512667"	"GSM1512668"	"GSM1512696"	"GSM1512697"	"GSM1512698"	"GSM1512709"	"GSM1512710"	"GSM1512711"	"GSM1512761"	"GSM1512762"	"GSM1512763"	"GSM1512764"	"GSM1512765"	"GSM1512766"	"GSM1512767"	"GSM1512768"	"GSM1512780"	"GSM1512781"	"GSM1512782"	"GSM1512783"	"GSM1512784"	"GSM1512785"	"GSM1512786"	"GSM1512787"	"GSM1512791"	"GSM1512792"	"GSM1512793"	"GSM1512794"	"GSM1512795"	"GSM1512796"	"GSM1512797"	"GSM1512798"	"GSM1512799"	"GSM1512800"	"GSM1512801"	"GSM1512802"	"GSM1512803"	"GSM1512804"	"GSM1512805"	"GSM1512806"	"GSM1512807"	"GSM1512808"	"GSM1512809"	"GSM1512810"	"GSM1512811"	"GSM1512812"	"GSM1512813"	"GSM1512814"	"GSM1512815"	"GSM1512816"	"GSM1512817"	"GSM1512818"	"GSM1512819"	"GSM1512820"	"GSM1512821"	"GSM1512822"	"GSM1512823"	"GSM1512824"	"GSM1512825"	"GSM1512826"	"GSM1512827"	"GSM1512828"	"GSM1512829"	"GSM1512830"	"GSM1512831"	"GSM1512832"	"GSM1512837"	"GSM1512840"	"GSM1512847"	"GSM1512849"	"GSM1512850"	"GSM1512860"	"GSM1512861"	"GSM1512868"	"GSM1512869"
"hsa-miR-191"	7434.410629	10571.60987	16222.097	10571.60987	13450.76597	13450.76597	16222.097	16222.097	16222.097	10571.60987	8761.700429	5247.361058	7434.410629	6712.01001	9920.790038	9920.790038	4487.367969	5780.195901	9920.790038	16222.097	4487.367969	10960.12	10571.60987	14766.40491	12320.33842	14766.40491	9920.790038	10571.60987	8272.852002	13450.76597	16222.097	17971.10057	16222.097	12320.33842	12885.55219	9920.790038	11348.63012	14766.40491	7834.984509	13450.76597	8272.852002	7834.984509	14766.40491	20436.74929	12320.33842	10571.60987	6377.97021	8761.700429	10571.60987	16222.097	20436.74929	16222.097	20436.74929	17971.10057	16222.097	16222.097	16222.097	17971.10057	16222.097	12885.55219	8272.852002	7052.158484	13450.76597	14766.40491	13450.76597	16222.097	8761.700429	9308.611773	10571.60987	12320.33842	16222.097	17971.10057	7434.410629	14766.40491	11348.63012	10571.60987	16222.097	9920.790038	14766.40491	11348.63012	9920.790038	13450.76597	14108.58544	20436.74929	13450.76597	11348.63012	11348.63012	9920.790038	13450.76597	17971.10057	12320.33842	14766.40491	9308.611773	8761.700429	12320.33842	13450.76597	10960.12	13450.76597	9308.611773	12320.33842	9920.790038	11348.63012	17971.10057	13450.76597	7834.984509	16222.097	17971.10057	14766.40491	17971.10057	12320.33842	13450.76597	14766.40491	11348.63012	13450.76597	11348.63012	10571.60987	13450.76597	11348.63012	11348.63012	8272.852002	16222.097	13450.76597	14766.40491	16222.097	20436.74929	13450.76597	12320.33842	10571.60987	16222.097	13450.76597	16222.097	13450.76597	14766.40491	13450.76597	14766.40491	14766.40491	10246.19995	6544.99011	5515.939466	6377.97021	10571.60987	11348.63012	10571.60987	9308.611773	12320.33842	12320.33842	14766.40491	17971.10057	6712.01001	9920.790038	7834.984509	11348.63012	12320.33842	7434.410629	14766.40491	14766.40491
"hsa-miR-191*"	158.7001907	60.79623451	46.8593899	25.07745472	55.60653003	23.55648236	65.75953289	22.20662536	53.17969495	53.9892755	26.31720686	55.92302193	31.12535748	46.22020972	32.56744519	1	46.42016206	69.00047664	89.5107245	49.09556721	11.98975214	97.06124881	11.61320305	1	68.89156339	19.24666349	6.656101049	121.6968541	113.7476168	1	24.15181125	12.55505243	57.01739752	17.14227836	33.10128694	1	2.667540515	1	1	283.0533842	65.54218303	70.75714967	1	55.75905624	50.60557674	54.71043851	1	13.78670162	9.931601525	22.3014776	48.46258341	77.60319352	107.4418494	102.3691611	113.7476168	1	224.9911821	241.0765014	11.35438513	72.26668255	49.18898951	83.35009533	48.67612011	22.40252622	64.13107722	85.36820782	34.55600572	47.21758818	32.02216397	74.24237369	16.36630124	64.4721163	38.44161106	55.60653003	51.7628694	90.34771211	50.38608198	68.45376549	25.46067684	7.474022879	18.08508103	101.664204	149.9225453	254.4806959	179.1151096	283.0533842	96.71806482	75.35748332	98.64656816	36.4635367	52.10414681	62.53884652	93.13179218	25.38250715	117.2607245	138.6792183	103.1089133	62.92040038	165.5264538	20.75333651	51.34723546	70.12559581	57.79551954	68.23236416	135.8808389	15.76858913	23.32197331	1	1	38.57316492	22.69041945	74.53265014	56.91444233	444.3817922	63.73617731	24.15181125	97.49165872	36.7135367	96.88965682	33.78765491	35.47688275	80.80529075	1	201.6108198	65.94399428	45.5664919	56.12559581	80.17516683	128.1846997	24.15181125	237.2642993	42.55409914	26.74857007	108.0011916	54.79051478	142.5092946	267.979266	31.49523356	122.9501907	8.533126787	13.38250715	81.20900858	269.7962345	97.35438513	96.32102002	20.31482364	101.2409438	83.79432793	27.45781697	83.79432793	100.4139657	79.25476644	11.48379409	79.8014776	91.56601525	1.197569113
"hsa-miR-1910"	53.9892755	42.21830315	60.22259295	1	25.82888465	64.59056244	53.9892755	22.20662536	44.54647283	62.2221163	1	6.164204004	31.12535748	40.64180172	23.55648236	54.19876072	1	6.240467112	33.44447092	1	22.82030505	38.14227836	27.45781697	71.70090562	56.39204004	19.24666349	103.5402765	33.3529552	69.97497617	30.35962822	1	2.787654909	1	9.145138227	25.22616778	1	21.48641563	71.58555767	51.0536225	16.55123928	65.54218303	47.31101049	38.14227836	17.22998093	96.15157293	24.15181125	90.98450906	100.8744042	62.4528122	46.42016206	36.4635367	19.58651096	27.66372736	1	1	115.3965682	1	18.55981888	1	127.4082459	6.656101049	36.80719733	26.85915157	22.40252622	64.13107722	24.00309819	27.23856053	36.54170639	41.42445186	1	1	15.39871306	1	55.60653003	1	1	24.56744519	1	1	23.20567207	33.1813632	101.664204	135.8808389	88.73999047	69.20090562	88.73999047	38.44161106	71.81625357	105.6232126	1	18.957102	1	11.80004766	1	66.49308866	54.62106768	89.22092469	79.25476644	61.48736892	108.8000477	38.57316492	63.00834128	103.6947092	21.17111535	61.93493804	27.56458532	45.37202097	32.66658723	30.76382269	30.07125834	33.9935653	35.97163966	56.91444233	508.4323165	63.73617731	74.86820782	38.44161106	10.22521449	37.29766444	25.63632031	110.9592469	124.900143	82.21544328	48.18612965	80.17516683	63.87917064	99.21854147	113.7476168	33.50548141	55.60653003	78.6770734	100.7271211	66.59032412	85.73331745	91.95162059	96.32102002	39.05934223	1	122.9501907	80.664204	47.40443279	228.5402765	59.63369876	1	30.6093899	1	72.26668255	10.22521449	60.33865586	51.25571973	131.5340801	46.71091516	44.54647283	5.541229743	31.01882745	143.9192088
"hsa-miR-1911"	18.19947569	13.38250715	9.238560534	1	16.76858913	2.412059104	9.05171592	1	1	1.298617731	65.29051478	97.06124881	70.75714967	64.70900858	42.87821735	40.10033365	46.42016206	50.20638704	104.6751668	78.37964728	38.3100572	57.23474738	27.45781697	1	56.39204004	48.18612965	41.7542898	49.4549571	27.66372736	10.43303146	3.0107245	1	12.55505243	1	25.22616778	1	45.37202097	17.64585319	1	1	10.43303146	1	3.443517636	1	1.197569113	1	26.99261201	23.43827455	1	46.42016206	1	1	57.23474738	1	1	1	3.113679695	20.11653956	51.164204	25.30433746	6.656101049	5.316253575	26.85915157	22.40252622	19.39537655	35.25762631	30.53122021	13.28336511	14.03836988	1.838179218	1	28.1470448	29.89394662	34.46258341	11.26096282	54.31720686	2.907769304	1	13.7028122	47.21758818	1	1	12.65228789	28.80290753	1	27.56458532	1.958293613	29.99308866	6.799094376	36.4635367	37.48260248	17.76429933	60.95686368	58.7113918	54.71043851	28.1470448	11.70662536	34.46258341	43.93446139	66.59032412	1	1	57.79551954	45.37202097	15.64847474	1	23.32197331	47.94018112	68.55695901	19.14752145	22.69041945	22.95019066	36.61987607	92.81911344	38.07554814	1	22.82030505	36.7135367	37.29766444	1	1.413012393	1	1	26.56124881	25.07745472	18.55981888	1	16.36630124	1	1	22.20662536	10.02693041	1	27.12607245	12.07769304	10.22521449	49.4549571	31.49523356	984.2747855	8.533126787	77.8948999	35.60271687	1	10.12225929	40.88203051	1	64.35605338	50.60557674	35.90157293	119.6382269	2.148951382	143.9192088	44.54647283	79.8014776	59.36630124	94.99737846
"hsa-miR-1911*"	105.0531459	60.79623451	99.21854147	35.71711153	70.50166826	43.60367016	43.23879886	45.78384175	60.87654909	20.00595806	158.2318875	97.06124881	83.65514776	187.6618208	82.89585319	54.19876072	159.1684938	123.8822688	133.7990944	130.6184461	101.4525739	21.17111535	113.0493327	71.70090562	68.89156339	19.24666349	52.54456625	75.78670162	48.7886082	51.86582459	64.13107722	124.900143	141.8191134	186.2704957	164.5274071	64.59056244	85.4849857	59.5	100.7271211	108.992612	90.81101049	119.0188275	83.51596759	66.99880839	184.8057674	1	100.7271211	60.22259295	96.71806482	46.42016206	83.35009533	77.60319352	88.04599619	31.67874166	113.7476168	115.3965682	26.85915157	68.7242612	51.164204	89.5107245	150.8343661	137.9506673	132.3444948	22.40252622	86.28979981	55.75905624	142.5092946	107.814347	129.9699714	78.52836034	87.58079123	64.4721163	85.86487131	110.3941849	90.34771211	54.31720686	161.0760248	105.8048141	122.7054337	104.2480934	58.6008103	35.8315062	24.35009533	23.76453765	89.96258341	27.56458532	89.96258341	101.2409438	84.4849857	21.58174452	52.10414681	62.53884652	77.22759771	104.8641563	90.81101049	38.44161106	32.84389895	20.53408008	80.28789323	88.20233556	51.34723546	44.54647283	111.8901335	45.37202097	124.6689704	39.25738799	45.37202097	140.0402765	79.02597712	62.36677788	44.45305052	74.53265014	49.97926597	223.6699237	87.73522402	81.92588179	110.5788847	94.15276454	96.88965682	127.6448999	90.81101049	1	35.8315062	81.92588179	1	78.6770734	11.16754051	39.63274547	33.50548141	1	78.6770734	1	26.74857007	38.3100572	1	1	676.4053861	74.86820782	80.80529075	95.36344137	61.79242135	60.79623451	81.77383222	109.9940419	100.2480934	158.7001907	123.8822688	110.3941849	79.25476644	67.99213537	131.5340801	116.1275024	105.6232126	137.9506673	103.849142	67.13036225
"hsa-miR-1912"	132.3444948	166.936368	139.6794566	117.764061	152.8817922	156.9697331	184.8057674	143.9192088	130.6184461	138.6792183	213.9330315	199.8906101	285.2452336	130.9158723	599.2515491	167.4821258	341.2619161	413.5904433	668.8443756	409.7557197	129.3677312	233.3400858	60.87654909	202.371306	68.89156339	77.8948999	87.18612965	63.00834128	144.7075786	30.35962822	81.77383222	22.69041945	27.45781697	17.14227836	8.021687321	1	45.37202097	148.7371306	235.9716397	179.8105338	119.0188275	158.7001907	154.857245	28.52264061	140.4010963	87.88965682	161.5586273	136.743327	131.2249762	191.2538132	313.4006196	166.4754528	107.4418494	18.45114395	22.59699714	188.3272164	30.68755958	15.88870353	35.164204	293.3458055	169.5171592	273.3520019	256.213775	223.6699237	154.4206387	101.9964252	448.4192088	181.6127264	202.371306	249.4020496	120.9030029	132.9176597	110.5788847	168.5181125	158.7001907	159.1684938	161.0760248	164.0164442	199.8906101	148.7371306	152.4587703	188.3272164	110.7690658	283.0533842	283.0533842	306.1036702	122.9501907	218.0822212	184.1866063	107.2162774	269.7962345	182.2590562	315.8877502	206.9459009	142.164204	120.3877502	76.81720686	97.06124881	26.99261201	264.5064347	51.34723546	100.0345567	92.50452812	78.6770734	112.1186845	106.2542898	120.6453765	154.857245	110.7690658	171.1546711	115.5912774	148.7371306	161.5586273	51.67135367	116.1275024	132.9176597	242.4475691	139.3574833	170.5903241	41.63417541	51.86582459	115.8593899	103.6947092	116.3601049	95.51596759	139.6794566	124.1627741	88.04599619	68.55695901	164.0164442	147.9895138	149.5090562	153.3048141	144.7075786	103.6947092	107.6280982	85.36820782	140.0402765	436.5612488	168.0278837	61.79242135	303.8851287	127.1418017	57.12607245	166.4754528	118.7535748	123.8822688	149.5090562	136.4590086	261.2249762	152.0505243	295.3722593	208.82102	106.9907054	166.936368	94.99737846
"hsa-miR-1913"	428.8666587	310.913489	235.9716397	117.764061	313.4006196	440.3443756	344.241897	539.8637989	361.4892755	283.0533842	179.8105338	654.1284557	162.5121544	279.0104862	125.8703527	224.9911821	117.2607245	154.4206387	122.2011439	88.37392755	213.9330315	174.0750715	283.0533842	376.5131077	424.9551954	388.7623928	313.4006196	283.0533842	252.7476168	222.6827931	215.9218303	103.3245949	283.0533842	367.2967112	201.6108198	273.3520019	203.1317922	333.2125834	409.7557197	256.213775	470.7542898	367.2967112	790.8204242	618.2175882	1451.863203	1172.17755	513.4010963	428.8666587	470.7542898	320.6704004	194.2168732	206.9459009	631.9945186	545.4840324	301.6665872	692.0092946	395.6908961	518.5471878	684.2073403	338.5512393	111.1768351	46.62082936	113.7476168	493.3524786	395.6908961	456.9797426	84.97783603	149.5090562	181.6127264	145.4337464	1211.620591	865.7018589	717.3024309	717.3024309	310.913489	338.5512393	283.0533842	539.8637989	488.6780267	440.3443756	781.2295043	165.0383699	216.8524786	646.9735462	518.5471878	111.8901335	242.4475691	192.0088179	376.5131077	190.4988084	52.10414681	81.92588179	121.4520972	104.8641563	194.9759295	77.34199237	172.9101525	206.9459009	232.1043851	233.3400858	180.9663966	193.457817	170.0259771	233.3400858	208.82102	173.5064347	129.6189228	190.4988084	171.7342707	158.7001907	158.2318875	194.2168732	119.6382269	76.55600572	188.3272164	177.7790753	97.49165872	129.3677312	232.1043851	153.3048141	180.3884652	220.5038132	256.213775	69.29242135	134.9530505	178.4196854	186.9661582	145.7808627	232.1043851	246.7361773	208.82102	209.7690658	271.5741182	327.8791706	248.0691134	227.4263584	85.36820782	58.17731173	122.9501907	32.02216397	24.45877026	97.62893232	37.37964728	69.56744519	90.6813632	146.127979	149.9225453	417.4251668	421.1901811	261.2249762	131.5340801	168.5181125	646.9735462	605.486654	618.2175882	409.7557197
"hsa-miR-1914"	64.70900858	26.40490944	15.57221163	1	1	23.55648236	1	14.92159199	18.32530982	10.43303146	1	1	11.07221163	1	37.68875119	54.19876072	1	1	33.44447092	4.848188751	1	4.59699714	113.0493327	71.70090562	28.52264061	65.17087703	72.8229266	33.3529552	27.66372736	41.42445186	49.09556721	45.47497617	78.81053384	42.94685415	72.37535748	77.60319352	45.37202097	52.76382269	80.05862726	88.73999047	65.54218303	104.2480934	277.1594376	55.75905624	140.4010963	78.6770734	67.87011439	13.78670162	131.2249762	71.95376549	71.81625357	77.60319352	177.1384652	157.8257865	104.8641563	104.4616301	80.40061964	70.50166826	154.4206387	149.9225453	40.74285033	49.8400858	34.37631077	22.40252622	64.13107722	74.53265014	56.25881792	31.77812202	27.66372736	27.23856053	141.0903241	75.03741659	95.18040991	74.11081983	76.55600572	4.269065777	58.6008103	80.9463775	67.99213537	36.04980934	33.1813632	251.0748332	46.22020972	38.57316492	335.8405624	148.7371306	63.65800763	119.6382269	64.82149666	125.3584366	74.24237369	90.55171592	48.11749285	124.6689704	149.9225453	77.34199237	130.32102	20.53408008	80.28789323	66.59032412	10.53789323	113.3129171	133.4949952	101.8303146	135.8808389	63.44065777	45.37202097	97.49165872	43.82387989	7.590324118	44.45305052	60.10653003	56.91444233	248.0691134	87.73522402	105.6232126	77.34199237	47.11272641	115.5912774	127.6448999	180.3884652	98.98212583	181.6127264	124.6689704	47.31101049	95.6684938	108.3977598	56.91444233	128.1846997	137.9506673	208.82102	119.8605815	104.0486177	96.71806482	91.95162059	124.4158723	503.4635367	44.63989514	153.9840324	53.70376549	575.0875834	131.5340801	1709.627502	57.12607245	96.32102002	37.12607245	72.26668255	13.50071497	35.90157293	34.29003813	193.457817	32.28908484	35.35104862	38.22616778	31.01882745	67.13036225
"hsa-miR-1914*"	243.8186368	218.0822212	218.0822212	184.1866063	254.4806959	170.5903241	283.0533842	227.4263584	164.5274071	213.9330315	89.5107245	104.4616301	113.5302669	61.48736892	141.8191134	40.10033365	96.15157293	74.24237369	166.936368	136.1746902	112.3472355	233.3400858	151.2383222	186.2704957	184.1866063	117.0545758	122.9501907	148.7371306	160.6258341	86.88298379	81.77383222	57.4978551	66.86725453	24.35009533	333.2125834	13.38250715	145.7808627	129.3677312	121.4520972	119.0188275	155.6465682	211.7959962	97.06124881	87.18612965	108.6074833	24.15181125	134.0893708	162.5121544	115.2018589	126.8753575	83.35009533	88.73999047	164.5274071	63.57983794	170.0259771	218.0822212	97.80219256	111.6422784	295.3722593	89.5107245	52.63989514	94.30719733	134.3796473	94.15276454	148.378694	172.9101525	101.057674	113.0493327	98.45972355	95.36344137	209.7690658	293.3458055	185.5381316	176.0235939	143.256673	145.4337464	210.7171115	210.7171115	177.7790753	111.8901335	142.8829838	156.0831745	164.0164442	192.0088179	218.0822212	206.9459009	183.5674452	135.2700191	157.8257865	107.2162774	58.08555767	62.53884652	98.64656816	69.56744519	194.9759295	159.1684938	76.81720686	79.25476644	137.578408	168.0278837	108.3977598	193.457817	111.8901335	130.9158723	191.2538132	133.1908961	112.3472355	86.28979981	86.88298379	71.12607245	120.3877502	129.6189228	113.5302669	186.2704957	116.1275024	105.6232126	139.6794566	129.3677312	37.29766444	127.6448999	188.3272164	161.0760248	151.2383222	95.18040991	134.9530505	146.127979	99.21854147	145.7808627	106.2542898	100.5798379	60.47044805	52.76382269	91.95162059	152.0505243	79.8014776	41.10271687	49.4549571	74.86820782	9.145138227	135.2700191	93.80004766	42.72378456	37.37964728	97.35438513	184.8057674	172.9101525	134.0893708	114.670877	117.0545758	101.2409438	224.9911821	184.1866063	285.2452336	162.0412297	147.6003337	157.8257865
"hsa-miR-1915"	1031.882269	865.7018589	676.4053861	452.6994757	539.8637989	631.9945186	676.4053861	581.0278837	831.567326	1095.660867	676.4053861	2046.695186	361.4892755	581.0278837	523.6932793	310.913489	556.5626787	338.5512393	248.0691134	752.5685176	1506.186845	743.32245	347.221878	725.0910391	569.1472831	534.2435653	1345.299094	915.8710677	1781.658484	475.5993804	417.4251668	493.3524786	283.0533842	639.4840324	16.44447092	409.7557197	676.4053861	1211.620591	235.9716397	355.6422784	1095.660867	488.6780267	562.8549809	891.514776	170.0259771	143.9192088	523.6932793	676.4053861	1172.17755	1172.17755	251.0748332	303.8851287	2465.313632	1865.046473	1132.433508	1031.882269	969.2616778	1345.299094	1947.648951	639.4840324	287.2047188	249.4020496	1296.8296	676.4053861	1296.8296	625.1060534	1048.039561	684.2073403	646.9735462	676.4053861	2848.46449	1423.666111	2239.342946	355.6422784	440.3443756	461.4444709	661.2833651	444.3817922	771.5220448	654.1284557	646.9735462	322.9220686	376.5131077	1048.039561	903.6929218	929.338775	470.7542898	545.4840324	761.8145853	428.8666587	528.9684223	440.3443756	625.1060534	330.5846044	646.9735462	562.8549809	444.3817922	891.514776	781.2295043	790.8204242	593.0164442	676.4053861	229.7044805	523.6932793	465.9091992	618.2175882	556.5626787	709.5138227	503.4635367	388.7623928	503.4635367	320.6704004	399.1719495	1048.039561	188.3272164	417.4251668	436.5612488	280.8615348	406.2043613	361.4892755	361.4892755	545.4840324	528.9684223	513.4010963	155.6465682	436.5612488	385.7962345	320.6704004	347.221878	301.6665872	188.3272164	259.5993804	385.7962345	605.486654	293.3458055	373.3941849	752.5685176	31.49523356	168.5181125	1	198.0960439	539.8637989	385.7962345	444.3817922	448.4192088	1031.882269	878.6083174	534.2435653	465.9091992	1451.863203	903.6929218	999.2878932	2587.059819	581.0278837	891.514776	355.6422784
"hsa-miR-1915*"	64.70900858	60.79623451	15.57221163	14.92159199	1	43.60367016	43.23879886	1	53.17969495	35.8315062	26.31720686	1	11.07221163	1	12.07769304	24.35009533	1	1	1	4.848188751	1	38.14227836	1	59.97878932	37.29766444	1	52.54456625	1	69.97497617	20.31482364	3.0107245	1	1	1	1	13.38250715	11.07221163	115.5912774	11.61320305	1	1.298617731	3.0107245	135.5869876	1	50.60557674	87.88965682	42.47020972	42.39966635	1	71.95376549	1	7.197569113	1	25.30433746	1	29.14227836	41.18422307	1	19.39537655	89.5107245	1	1	11.16754051	22.40252622	19.39537655	2.053622498	15.18303146	15.64847474	17.0107245	12.16563394	25.53884652	28.1470448	38.44161106	1	1	29.14227836	2.907769304	19.24666349	57.12607245	23.20567207	47.40443279	26.22950429	1	23.76453765	46.13083889	55.84103908	20.40252622	47.60653003	17.52740705	21.58174452	32.66658723	34.64942803	5.541229743	25.38250715	22.59699714	58.80243089	1	79.25476644	26.99261201	20.75333651	1	16.00452812	29.61177312	57.01739752	47.11272641	73.7542898	23.32197331	16.12035272	1	19.14752145	1	1	1	88.93446139	12.07769304	15.64847474	22.82030505	10.22521449	51.86582459	16.20424214	1.413012393	52.3443756	70.62940896	21.29909438	38.07554814	3.0107245	1	1	68.55695901	9.454957102	1	1	1	1	26.65490944	1	200.750715	93.60176358	153.9840324	80.664204	35.60271687	131.5340801	1	83.04003813	1	113.5302669	1	13.50071497	69.20090562	1	13.18422307	32.28908484	3.443517636	12.74952336	1	1.197569113
"hsa-miR-192"	1395.469018	2141.470686	4270.083413	5247.361058	4487.367969	5515.939466	5780.195901	2717.280982	4487.367969	2990.154194	6712.01001	1947.648951	3483.545043	3483.545043	6712.01001	4732.879409	5780.195901	4487.367969	5780.195901	5515.939466	5247.361058	5247.361058	8761.700429	9920.790038	5247.361058	6223.539323	5247.361058	3306.918494	2990.154194	4378.725691	5515.939466	8272.852002	7052.158484	6712.01001	7834.984509	5780.195901	4270.083413	5780.195901	6712.01001	5780.195901	4270.083413	4487.367969	5780.195901	4732.879409	7434.410629	7834.984509	11348.63012	6377.97021	6377.97021	6377.97021	5780.195901	5780.195901	5515.939466	3483.545043	2848.46449	3483.545043	3855.335796	3140.744519	4164.229623	12885.55219	6069.108437	7634.697569	929.338775	2848.46449	4270.083413	4980.898951	4487.367969	6069.108437	5515.939466	5515.939466	4058.375834	3670.25858	4058.375834	5515.939466	4732.879409	3670.25858	4487.367969	3855.335796	4980.898951	3670.25858	5515.939466	4732.879409	6377.97021	2046.695186	2848.46449	2990.154194	3855.335796	5515.939466	2352.395615	6544.99011	8761.700429	6712.01001	12320.33842	10571.60987	7834.984509	4732.879409	6712.01001	4732.879409	6069.108437	5247.361058	5515.939466	5247.361058	6069.108437	7052.158484	4980.898951	6377.97021	5924.652169	4058.375834	2782.872736	7434.410629	6712.01001	7052.158484	5780.195901	7052.158484	5515.939466	7834.984509	6712.01001	12320.33842	5515.939466	4270.083413	6069.108437	5247.361058	5247.361058	7434.410629	7052.158484	4487.367969	4270.083413	6069.108437	3855.335796	3855.335796	5780.195901	6377.97021	6069.108437	4980.898951	5515.939466	8761.700429	2990.154194	4610.123689	7243.284557	8272.852002	5780.195901	3855.335796	6377.97021	5515.939466	5247.361058	4270.083413	4610.123689	9308.611773	1781.658484	8761.700429	1211.620591	3223.831506	6712.01001	5247.361058	4732.879409	7834.984509
"hsa-miR-192*"	117.4668732	113.3129171	99.21854147	90.98450906	106.2542898	133.4949952	91.15800763	96.88965682	95.98212583	86.42874166	142.5092946	160.1756435	92.99261201	171.7342707	95.36344137	141.8191134	108.992612	106.9907054	122.2011439	104.8641563	92.99261201	97.06124881	186.2704957	150.3784557	103.1089133	48.18612965	52.54456625	75.78670162	27.66372736	41.42445186	49.09556721	57.4978551	4.160390848	30.44542421	8.021687321	43.60367016	57.12607245	90.98450906	146.5607722	143.256673	155.6465682	133.7990944	71.12607245	162.5121544	402.6530029	266.1622974	155.6465682	132.0445663	62.4528122	191.2538132	83.35009533	118.0612488	42.87821735	91.56601525	64.35605338	115.3965682	97.80219256	61.08698761	67.35915157	106.2542898	143.5879409	174.0750715	101.2409438	102.7318875	95.82530982	172.9101525	153.6444233	224.9911821	160.1756435	115.8593899	120.9030029	94.99737846	95.18040991	83.35009533	51.7628694	80.40061964	102.7318875	105.8048141	67.99213537	104.2480934	135.5869876	101.664204	164.0164442	1	60.69923737	3.540753098	59.36630124	80.9463775	111.6422784	92.50452812	133.1908961	99.21854147	121.4520972	160.1756435	48.56363203	89.96258341	1	79.25476644	61.48736892	82.67326025	78.81053384	58.26906578	29.61177312	8.807673975	47.11272641	126.5152526	34.90109628	108.8000477	68.55695901	87.03932316	73.45638704	148.7371306	125.3584366	51.67135367	87.73522402	98.12416587	84.15324118	94.15276454	37.29766444	33.78765491	27.89204004	33.3529552	35.8315062	10.12225929	38.07554814	54.99451859	64.4721163	1	68.55695901	87.18612965	53.89823642	83.65514776	91.95162059	96.71806482	91.95162059	55.24094376	59.97878932	44.63989514	22.95019066	95.36344137	1	97.62893232	50.60557674	57.12607245	100.2480934	118.7535748	165.5264538	126.8753575	125.5855577	101.2409438	341.2619161	184.1866063	125.1313155	134.3796473	139.6794566	94.99737846
